timestamp;name;ocel;filename;num_rows;num_cols;description;target_otypes;rule;graph_mode;remove_otype_loops;name_suffix;hu_otypes;resource_otypes;init_time;process_time;num_components;og_nodes;og_edges;og_components;user
20240821-144634;targets_per_act_and_dist;containerLogistics;20240821-144634-containerLogistics-targets_per_act_and_dist-Customer Order_ClosestTargets_hu_hu-4fc290b6.csv;16;10;;Customer Order;ClosestTargets;HU-HU;False;Customer Order_ClosestTargets_hu_hu;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;;;;;;;
20240821-144634;alloc_target_emissions;containerLogistics;20240821-144634-containerLogistics-alloc_target_emissions-Customer Order_ClosestTargets_hu_hu-2a7c09a8.csv;600;2;;Customer Order;ClosestTargets;HU-HU;False;Customer Order_ClosestTargets_hu_hu;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,890625;5,953125;;;;;
20240821-144634;alloc_event_stats;containerLogistics;20240821-144634-containerLogistics-alloc_event_stats-Customer Order_ClosestTargets_hu_hu-70bd797f.csv;35351;4;;Customer Order;ClosestTargets;HU-HU;False;Customer Order_ClosestTargets_hu_hu;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,890625;5,953125;;;;;
20240821-145103;targets_per_act_and_dist;containerLogistics;20240821-145103-containerLogistics-targets_per_act_and_dist-Customer Order_ClosestTargets_obj_obj_x-9417bc7e.csv;16;10;;Customer Order;ClosestTargets;Obj-Obj;True;Customer Order_ClosestTargets_obj_obj_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;;;;;;;
20240821-145103;alloc_target_emissions;containerLogistics;20240821-145103-containerLogistics-alloc_target_emissions-Customer Order_ClosestTargets_obj_obj_x-d8097c53.csv;600;2;;Customer Order;ClosestTargets;Obj-Obj;True;Customer Order_ClosestTargets_obj_obj_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,84375;246,5625;;;;;
20240821-145103;alloc_event_stats;containerLogistics;20240821-145103-containerLogistics-alloc_event_stats-Customer Order_ClosestTargets_obj_obj_x-71382d5e.csv;35351;4;;Customer Order;ClosestTargets;Obj-Obj;True;Customer Order_ClosestTargets_obj_obj_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,84375;246,5625;;;;;
20240821-145629;targets_per_act_and_dist;containerLogistics;20240821-145629-containerLogistics-targets_per_act_and_dist-Customer Order_ClosestTargets_obj_obj-3e9ae143.csv;16;10;;Customer Order;ClosestTargets;Obj-Obj;False;Customer Order_ClosestTargets_obj_obj;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;;;;;;;
20240821-145629;alloc_target_emissions;containerLogistics;20240821-145629-containerLogistics-alloc_target_emissions-Customer Order_ClosestTargets_obj_obj-d93ce2ed.csv;600;2;;Customer Order;ClosestTargets;Obj-Obj;False;Customer Order_ClosestTargets_obj_obj;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,90625;303,453125;;;;;
20240821-145629;alloc_event_stats;containerLogistics;20240821-145629-containerLogistics-alloc_event_stats-Customer Order_ClosestTargets_obj_obj-07a3086e.csv;35351;4;;Customer Order;ClosestTargets;Obj-Obj;False;Customer Order_ClosestTargets_obj_obj;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,90625;303,453125;;;;;
20240821-145631;alloc_target_emissions;containerLogistics;20240821-145631-containerLogistics-alloc_target_emissions-Handling Unit_AllTargets-c4f9bbb5.csv;10552;2;;Handling Unit;AllTargets;;;Handling Unit_AllTargets;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,296875;0,25;;;;;
20240821-145631;alloc_event_stats;containerLogistics;20240821-145631-containerLogistics-alloc_event_stats-Handling Unit_AllTargets-76fe086e.csv;35351;2;;Handling Unit;AllTargets;;;Handling Unit_AllTargets;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,296875;0,25;;;;;
20240821-145633;alloc_target_emissions;containerLogistics;20240821-145633-containerLogistics-alloc_target_emissions-Handling Unit_ParticipatingTargets-06b4b0ab.csv;10552;2;;Handling Unit;ParticipatingTargets;;;Handling Unit_ParticipatingTargets;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,21875;0,75;;;;;
20240821-145633;alloc_event_stats;containerLogistics;20240821-145633-containerLogistics-alloc_event_stats-Handling Unit_ParticipatingTargets-1f128787.csv;21103;2;;Handling Unit;ParticipatingTargets;;;Handling Unit_ParticipatingTargets;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,21875;0,75;;;;;
20240821-145640;targets_per_act_and_dist;containerLogistics;20240821-145640-containerLogistics-targets_per_act_and_dist-Handling Unit_ClosestTargets_hu_hu_x-6515946c.csv;16;10;;Handling Unit;ClosestTargets;HU-HU;True;Handling Unit_ClosestTargets_hu_hu_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;;;;;;;
20240821-145640;alloc_target_emissions;containerLogistics;20240821-145640-containerLogistics-alloc_target_emissions-Handling Unit_ClosestTargets_hu_hu_x-efe8b474.csv;10552;2;;Handling Unit;ClosestTargets;HU-HU;True;Handling Unit_ClosestTargets_hu_hu_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,71875;3,96875;;;;;
20240821-145640;alloc_event_stats;containerLogistics;20240821-145640-containerLogistics-alloc_event_stats-Handling Unit_ClosestTargets_hu_hu_x-5a0cbec4.csv;35321;4;;Handling Unit;ClosestTargets;HU-HU;True;Handling Unit_ClosestTargets_hu_hu_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,71875;3,96875;;;;;
20240821-145645;targets_per_act_and_dist;containerLogistics;20240821-145645-containerLogistics-targets_per_act_and_dist-Handling Unit_ClosestTargets_hu_hu-9ec4be26.csv;16;10;;Handling Unit;ClosestTargets;HU-HU;False;Handling Unit_ClosestTargets_hu_hu;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;;;;;;;
20240821-145645;alloc_target_emissions;containerLogistics;20240821-145645-containerLogistics-alloc_target_emissions-Handling Unit_ClosestTargets_hu_hu-43444225.csv;10552;2;;Handling Unit;ClosestTargets;HU-HU;False;Handling Unit_ClosestTargets_hu_hu;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,734375;3,59375;;;;;
20240821-145645;alloc_event_stats;containerLogistics;20240821-145645-containerLogistics-alloc_event_stats-Handling Unit_ClosestTargets_hu_hu-e0539596.csv;35321;4;;Handling Unit;ClosestTargets;HU-HU;False;Handling Unit_ClosestTargets_hu_hu;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,734375;3,59375;;;;;
20240821-145717;targets_per_act_and_dist;containerLogistics;20240821-145717-containerLogistics-targets_per_act_and_dist-Handling Unit_ClosestTargets_obj_obj_x-caa57885.csv;16;10;;Handling Unit;ClosestTargets;Obj-Obj;True;Handling Unit_ClosestTargets_obj_obj_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;;;;;;;
20240821-145717;alloc_target_emissions;containerLogistics;20240821-145717-containerLogistics-alloc_target_emissions-Handling Unit_ClosestTargets_obj_obj_x-de38a5d4.csv;10552;2;;Handling Unit;ClosestTargets;Obj-Obj;True;Handling Unit_ClosestTargets_obj_obj_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,609375;29,078125;;;;;
20240821-145717;alloc_event_stats;containerLogistics;20240821-145717-containerLogistics-alloc_event_stats-Handling Unit_ClosestTargets_obj_obj_x-78d09340.csv;35326;4;;Handling Unit;ClosestTargets;Obj-Obj;True;Handling Unit_ClosestTargets_obj_obj_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,609375;29,078125;;;;;
20240821-145752;targets_per_act_and_dist;containerLogistics;20240821-145752-containerLogistics-targets_per_act_and_dist-Handling Unit_ClosestTargets_obj_obj-bdff0672.csv;16;10;;Handling Unit;ClosestTargets;Obj-Obj;False;Handling Unit_ClosestTargets_obj_obj;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;;;;;;;
20240821-145752;alloc_target_emissions;containerLogistics;20240821-145752-containerLogistics-alloc_target_emissions-Handling Unit_ClosestTargets_obj_obj-b2f4258e.csv;10552;2;;Handling Unit;ClosestTargets;Obj-Obj;False;Handling Unit_ClosestTargets_obj_obj;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,953125;29,875;;;;;
20240821-145752;alloc_event_stats;containerLogistics;20240821-145752-containerLogistics-alloc_event_stats-Handling Unit_ClosestTargets_obj_obj-76d1b8d8.csv;35326;4;;Handling Unit;ClosestTargets;Obj-Obj;False;Handling Unit_ClosestTargets_obj_obj;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,953125;29,875;;;;;
20240821-145753;alloc_target_emissions;containerLogistics;20240821-145753-containerLogistics-alloc_target_emissions-Transport Document_AllTargets-0b4f64d5.csv;594;2;;Transport Document;AllTargets;;;Transport Document_AllTargets;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,25;0,078125;;;;;
20240821-145753;alloc_event_stats;containerLogistics;20240821-145753-containerLogistics-alloc_event_stats-Transport Document_AllTargets-4368cab7.csv;35351;2;;Transport Document;AllTargets;;;Transport Document_AllTargets;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,25;0,078125;;;;;
20240821-145755;alloc_target_emissions;containerLogistics;20240821-145755-containerLogistics-alloc_target_emissions-Transport Document_ParticipatingTargets-f7f20283.csv;594;2;;Transport Document;ParticipatingTargets;;;Transport Document_ParticipatingTargets;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,21875;0,53125;;;;;
20240821-145755;alloc_event_stats;containerLogistics;20240821-145755-containerLogistics-alloc_event_stats-Transport Document_ParticipatingTargets-711fa2af.csv;1943;2;;Transport Document;ParticipatingTargets;;;Transport Document_ParticipatingTargets;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,21875;0,53125;;;;;
20240821-145800;targets_per_act_and_dist;containerLogistics;20240821-145800-containerLogistics-targets_per_act_and_dist-Transport Document_ClosestTargets_hu_hu_x-ed53bc50.csv;16;10;;Transport Document;ClosestTargets;HU-HU;True;Transport Document_ClosestTargets_hu_hu_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;;;;;;;
20240821-145800;alloc_target_emissions;containerLogistics;20240821-145800-containerLogistics-alloc_target_emissions-Transport Document_ClosestTargets_hu_hu_x-bf2a7888.csv;594;2;;Transport Document;ClosestTargets;HU-HU;True;Transport Document_ClosestTargets_hu_hu_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,609375;2,9375;;;;;
20240821-145801;alloc_event_stats;containerLogistics;20240821-145801-containerLogistics-alloc_event_stats-Transport Document_ClosestTargets_hu_hu_x-802d5cc0.csv;35345;4;;Transport Document;ClosestTargets;HU-HU;True;Transport Document_ClosestTargets_hu_hu_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,609375;2,9375;;;;;
20240821-145804;targets_per_act_and_dist;containerLogistics;20240821-145804-containerLogistics-targets_per_act_and_dist-Transport Document_ClosestTargets_hu_hu-e11b678b.csv;16;10;;Transport Document;ClosestTargets;HU-HU;False;Transport Document_ClosestTargets_hu_hu;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;;;;;;;
20240821-145804;alloc_target_emissions;containerLogistics;20240821-145804-containerLogistics-alloc_target_emissions-Transport Document_ClosestTargets_hu_hu-28f98359.csv;594;2;;Transport Document;ClosestTargets;HU-HU;False;Transport Document_ClosestTargets_hu_hu;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,609375;2,6875;;;;;
20240821-145805;alloc_event_stats;containerLogistics;20240821-145805-containerLogistics-alloc_event_stats-Transport Document_ClosestTargets_hu_hu-f9668d58.csv;35345;4;;Transport Document;ClosestTargets;HU-HU;False;Transport Document_ClosestTargets_hu_hu;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,609375;2,6875;;;;;
20240821-145915;targets_per_act_and_dist;containerLogistics;20240821-145915-containerLogistics-targets_per_act_and_dist-Transport Document_ClosestTargets_obj_obj_x-15c161aa.csv;16;10;;Transport Document;ClosestTargets;Obj-Obj;True;Transport Document_ClosestTargets_obj_obj_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;;;;;;;
20240821-145915;alloc_target_emissions;containerLogistics;20240821-145915-containerLogistics-alloc_target_emissions-Transport Document_ClosestTargets_obj_obj_x-c18d83ad.csv;594;2;;Transport Document;ClosestTargets;Obj-Obj;True;Transport Document_ClosestTargets_obj_obj_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;1,078125;63,203125;;;;;
20240821-145915;alloc_event_stats;containerLogistics;20240821-145915-containerLogistics-alloc_event_stats-Transport Document_ClosestTargets_obj_obj_x-647b4445.csv;35345;4;;Transport Document;ClosestTargets;Obj-Obj;True;Transport Document_ClosestTargets_obj_obj_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;1,078125;63,203125;;;;;
20240821-150102;targets_per_act_and_dist;containerLogistics;20240821-150102-containerLogistics-targets_per_act_and_dist-Transport Document_ClosestTargets_obj_obj-918f6cdc.csv;16;10;;Transport Document;ClosestTargets;Obj-Obj;False;Transport Document_ClosestTargets_obj_obj;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;;;;;;;
20240821-150102;alloc_target_emissions;containerLogistics;20240821-150102-containerLogistics-alloc_target_emissions-Transport Document_ClosestTargets_obj_obj-8d31d6a2.csv;594;2;;Transport Document;ClosestTargets;Obj-Obj;False;Transport Document_ClosestTargets_obj_obj;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,78125;92,890625;;;;;
20240821-150102;alloc_event_stats;containerLogistics;20240821-150102-containerLogistics-alloc_event_stats-Transport Document_ClosestTargets_obj_obj-9b565831.csv;35345;4;;Transport Document;ClosestTargets;Obj-Obj;False;Transport Document_ClosestTargets_obj_obj;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,78125;92,890625;;;;;
20240821-150103;alloc_target_emissions;containerLogistics;20240821-150103-containerLogistics-alloc_target_emissions-Forklift_AllTargets-042dd47b.csv;3;2;;Forklift;AllTargets;;;Forklift_AllTargets;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,25;0,078125;;;;;
20240821-150103;alloc_event_stats;containerLogistics;20240821-150103-containerLogistics-alloc_event_stats-Forklift_AllTargets-051fdaae.csv;35351;2;;Forklift;AllTargets;;;Forklift_AllTargets;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,25;0,078125;;;;;
20240821-150104;alloc_target_emissions;containerLogistics;20240821-150104-containerLogistics-alloc_target_emissions-Forklift_ParticipatingTargets-b3ea9fb1.csv;3;2;;Forklift;ParticipatingTargets;;;Forklift_ParticipatingTargets;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,21875;0,390625;;;;;
20240821-150104;alloc_event_stats;containerLogistics;20240821-150104-containerLogistics-alloc_event_stats-Forklift_ParticipatingTargets-6a8f7b2a.csv;7721;2;;Forklift;ParticipatingTargets;;;Forklift_ParticipatingTargets;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,21875;0,390625;;;;;
20240821-150109;targets_per_act_and_dist;containerLogistics;20240821-150109-containerLogistics-targets_per_act_and_dist-Forklift_ClosestTargets_hu_hu_x-36db7ef4.csv;16;10;;Forklift;ClosestTargets;HU-HU;True;Forklift_ClosestTargets_hu_hu_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;;;;;;;
20240821-150109;alloc_target_emissions;containerLogistics;20240821-150109-containerLogistics-alloc_target_emissions-Forklift_ClosestTargets_hu_hu_x-e4e43080.csv;3;2;;Forklift;ClosestTargets;HU-HU;True;Forklift_ClosestTargets_hu_hu_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;1,84375;2,015625;;;;;
20240821-150109;alloc_event_stats;containerLogistics;20240821-150109-containerLogistics-alloc_event_stats-Forklift_ClosestTargets_hu_hu_x-6c63439b.csv;35299;4;;Forklift;ClosestTargets;HU-HU;True;Forklift_ClosestTargets_hu_hu_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;1,84375;2,015625;;;;;
20240821-150116;targets_per_act_and_dist;containerLogistics;20240821-150116-containerLogistics-targets_per_act_and_dist-Forklift_ClosestTargets_hu_hu-f024f36d.csv;16;10;;Forklift;ClosestTargets;HU-HU;False;Forklift_ClosestTargets_hu_hu;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;;;;;;;
20240821-150116;alloc_target_emissions;containerLogistics;20240821-150116-containerLogistics-alloc_target_emissions-Forklift_ClosestTargets_hu_hu-f95d5323.csv;3;2;;Forklift;ClosestTargets;HU-HU;False;Forklift_ClosestTargets_hu_hu;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;2,25;2,75;;;;;
20240821-150116;alloc_event_stats;containerLogistics;20240821-150116-containerLogistics-alloc_event_stats-Forklift_ClosestTargets_hu_hu-87b90bca.csv;35299;4;;Forklift;ClosestTargets;HU-HU;False;Forklift_ClosestTargets_hu_hu;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;2,25;2,75;;;;;
20240821-150217;targets_per_act_and_dist;containerLogistics;20240821-150217-containerLogistics-targets_per_act_and_dist-Forklift_ClosestTargets_obj_obj_x-32826474.csv;16;10;;Forklift;ClosestTargets;Obj-Obj;True;Forklift_ClosestTargets_obj_obj_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;;;;;;;
20240821-150218;alloc_target_emissions;containerLogistics;20240821-150218-containerLogistics-alloc_target_emissions-Forklift_ClosestTargets_obj_obj_x-0c6b33b6.csv;3;2;;Forklift;ClosestTargets;Obj-Obj;True;Forklift_ClosestTargets_obj_obj_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;1,015625;52,78125;;;;;
20240821-150218;alloc_event_stats;containerLogistics;20240821-150218-containerLogistics-alloc_event_stats-Forklift_ClosestTargets_obj_obj_x-a99354fc.csv;35326;4;;Forklift;ClosestTargets;Obj-Obj;True;Forklift_ClosestTargets_obj_obj_x;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;1,015625;52,78125;;;;;
20240821-150323;targets_per_act_and_dist;containerLogistics;20240821-150323-containerLogistics-targets_per_act_and_dist-Forklift_ClosestTargets_obj_obj-552e748b.csv;16;10;;Forklift;ClosestTargets;Obj-Obj;False;Forklift_ClosestTargets_obj_obj;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;;;;;;;
20240821-150323;alloc_target_emissions;containerLogistics;20240821-150323-containerLogistics-alloc_target_emissions-Forklift_ClosestTargets_obj_obj-42279a24.csv;3;2;;Forklift;ClosestTargets;Obj-Obj;False;Forklift_ClosestTargets_obj_obj;Container, Customer Order, Handling Unit, Transport Document;Forklift, Truck, Vehicle;0,859375;60,765625;;;;;
